frame,x,y,z
0,364.699951171875,331.93994140625,0.24609997868537903
1,364.69873046875,331.9432678222656,0.10273648798465729
2,364.69427490234375,331.94268798828125,-0.004666995722800493
3,364.69384765625,331.9425964355469,-0.02067619189620018
4,364.6942138671875,331.94256591796875,-0.007593860384076834
5,364.69451904296875,331.9425964355469,0.00743585592135787
6,364.6947326660156,331.9425048828125,0.017023716121912003
7,364.6947937011719,331.9424133300781,0.021523188799619675
8,364.69482421875,331.9424133300781,0.023023128509521484
9,364.69488525390625,331.9423828125,0.02320852316915989
10,364.69488525390625,331.9423828125,0.023002948611974716
11,364.69488525390625,331.9423828125,0.023002948611974716
12,364.69488525390625,331.9423828125,0.023002948611974716
13,364.69488525390625,331.9423828125,0.023002948611974716
14,364.69488525390625,331.9423828125,0.023002948611974716
15,364.69488525390625,331.9423828125,0.023002948611974716
16,364.69488525390625,331.9423828125,0.023002948611974716
17,364.69488525390625,331.9423828125,0.023002948611974716
18,364.69488525390625,331.9423828125,0.023002948611974716
19,364.69488525390625,331.9423828125,0.023002948611974716
20,364.69488525390625,331.9423828125,0.023002948611974716
21,364.69488525390625,331.9423828125,0.023002948611974716
22,364.69488525390625,331.9423828125,0.023002948611974716
23,364.69488525390625,331.9423828125,0.023002948611974716
24,364.69488525390625,331.9423828125,0.023002948611974716
25,364.69488525390625,331.9423828125,0.023002948611974716
26,364.69488525390625,331.9423828125,0.023002948611974716
27,364.69488525390625,331.9423828125,0.02265634573996067
28,364.69488525390625,331.9423828125,0.022538280114531517
29,364.69488525390625,331.9423828125,0.022521495819091797
30,364.69488525390625,331.9423828125,0.02253892831504345
31,364.7284240722656,331.9368591308594,0.02252286858856678
32,364.8070983886719,331.9222106933594,0.022507457062602043
33,364.92340087890625,331.89886474609375,0.022499103099107742
34,365.07769775390625,331.8660888671875,0.022489985451102257
35,365.2691955566406,331.82147216796875,0.022478733211755753
36,365.49737548828125,331.7639465332031,0.022466983646154404
37,365.7575988769531,331.6864013671875,0.022472819313406944
38,366.0505676269531,331.5867004394531,0.022471332922577858
39,366.3847961425781,331.4651184082031,-0.003061122726649046
40,366.7532043457031,331.3362731933594,-0.01147828996181488
41,367.1528015136719,331.1822204589844,-0.011028422974050045
42,367.58489990234375,330.9974060058594,-0.00883905403316021
43,368.05908203125,330.8016052246094,-0.0068094441667199135
44,368.56256103515625,330.6252136230469,-0.005802783649414778
45,369.1108093261719,330.4693603515625,-0.005513553507626057
46,369.673828125,330.3365478515625,-0.005413226783275604
47,370.29193115234375,330.21514892578125,-0.005515269935131073
