frame,x,y,z
0,364.699951171875,329.93994140625,0.24609997868537903
1,364.699951171875,329.93994140625,0.09419992566108704
2,364.699951171875,329.93994140625,-0.03492727130651474
3,364.699951171875,329.93994140625,-0.05450952425599098
4,364.699951171875,329.93994140625,-0.039959754794836044
5,364.699951171875,329.93994140625,-0.022952938452363014
6,364.699951171875,329.93994140625,-0.01204214058816433
7,364.699951171875,329.93994140625,-0.006880016066133976
8,364.699951171875,329.93994140625,-0.005123920273035765
9,364.699951171875,329.93994140625,-0.004873981233686209
10,364.699951171875,329.93994140625,-0.004873981233686209
11,364.699951171875,329.93994140625,-0.004873981233686209
12,364.699951171875,329.93994140625,-0.004873981233686209
13,364.699951171875,329.93994140625,-0.004873981233686209
14,364.699951171875,329.93994140625,-0.004873981233686209
15,364.699951171875,329.93994140625,-0.004873981233686209
16,364.699951171875,329.93994140625,-0.004873981233686209
17,364.699951171875,329.93994140625,-0.004873981233686209
18,364.699951171875,329.93994140625,-0.004873981233686209
19,364.699951171875,329.93994140625,-0.004873981233686209
20,364.699951171875,329.93994140625,-0.004873981233686209
21,364.699951171875,329.93994140625,-0.004873981233686209
22,364.699951171875,329.93994140625,-0.004873981233686209
23,364.699951171875,329.93994140625,-0.004873981233686209
24,364.699951171875,329.93994140625,-0.004873981233686209
25,364.699951171875,329.93994140625,-0.004873981233686209
26,364.699951171875,329.93994140625,-0.004873981233686209
27,364.699951171875,329.93994140625,-0.005332050379365683
28,364.699951171875,329.93994140625,-0.005515575408935547
29,364.699951171875,329.93994140625,-0.005576266907155514
30,364.699951171875,329.93994140625,-0.005583591293543577
31,364.7301940917969,329.95477294921875,-0.005658397451043129
32,364.799560546875,329.98760986328125,-0.005713825114071369
33,364.9039306640625,330.0361633300781,-0.00573591236025095
34,365.0455017089844,330.1009216308594,-0.005748386029154062
35,365.2249450683594,330.1778869628906,-0.0057498738169670105
36,365.44195556640625,330.2664794921875,-0.005747852381318808
37,365.69525146484375,330.36529541015625,-0.005743350833654404
38,365.98651123046875,330.4753112792969,-0.005744571331888437
39,366.3156433105469,330.59735107421875,-0.00574708916246891
40,366.6831970214844,330.72918701171875,-0.005748538766056299
41,367.0915832519531,330.8653869628906,-0.005750331562012434
42,367.5439453125,330.9979553222656,-0.005752887576818466
43,368.04345703125,331.123046875,-0.0055133625864982605
44,368.5721130371094,331.2372131347656,-0.005411929916590452
45,369.1429748535156,331.34039306640625,-0.005468158517032862
46,369.7267761230469,331.4186706542969,-0.005451221484690905
47,370.3636169433594,331.46600341796875,-0.005544223822653294
48,371.0541076660156,331.47918701171875,-0.005598087329417467
49,371.78948974609375,331.44744873046875,-0.005606937222182751
50,372.5624084472656,331.361328125,-0.005597515031695366
51,373.3645324707031,331.2103576660156,-0.005581722129136324
52,374.1950378417969,330.99371337890625,-0.005581988953053951
53,375.05657958984375,330.71636962890625,-0.005592899397015572
54,375.9521484375,330.3875732421875,-0.005608959123492241
55,376.87725830078125,330.00335693359375,-0.005618953611701727
56,377.8161315917969,329.54486083984375,-0.0056154439225792885
57,378.7500305175781,329.01849365234375,-0.005558948498219252
58,379.6663513183594,328.4423828125,-0.005513668060302734
59,380.5858154296875,327.79705810546875,-0.005542926490306854
60,381.4979248046875,327.086181640625,-0.00555139547213912
61,382.3937683105469,326.3120422363281,-0.005542812403291464
