frame,x,y,z
0,364.699951171875,330.1399841308594,0.24609997868537903
1,364.699951171875,330.1399841308594,0.09419992566108704
2,364.699951171875,330.1399841308594,-0.034927308559417725
3,364.699951171875,330.1399841308594,-0.054509639739990234
4,364.699951171875,330.1399841308594,-0.039959847927093506
5,364.699951171875,330.1399841308594,-0.022953052073717117
6,364.699951171875,330.1399841308594,-0.012042255140841007
7,364.699951171875,330.1399841308594,-0.006880168803036213
8,364.699951171875,330.1399841308594,-0.005124073009938002
9,364.699951171875,330.1399841308594,-0.004874095786362886
10,364.699951171875,330.1399841308594,-0.004874095786362886
11,364.699951171875,330.1399841308594,-0.004874095786362886
12,364.699951171875,330.1399841308594,-0.004874095786362886
13,364.699951171875,330.1399841308594,-0.004874095786362886
14,364.699951171875,330.1399841308594,-0.004874095786362886
15,364.699951171875,330.1399841308594,-0.004874095786362886
16,364.699951171875,330.1399841308594,-0.004874095786362886
17,364.699951171875,330.1399841308594,-0.004874095786362886
18,364.699951171875,330.1399841308594,-0.004874095786362886
19,364.699951171875,330.1399841308594,-0.004874095786362886
20,364.699951171875,330.1399841308594,-0.004874095786362886
21,364.699951171875,330.1399841308594,-0.004874095786362886
22,364.699951171875,330.1399841308594,-0.004874095786362886
23,364.699951171875,330.1399841308594,-0.004874095786362886
24,364.699951171875,330.1399841308594,-0.004874095786362886
25,364.699951171875,330.1399841308594,-0.004874095786362886
26,364.699951171875,330.1399841308594,-0.004874095786362886
27,364.699951171875,330.1399841308594,-0.005332164466381073
28,364.699951171875,330.1399841308594,-0.005515651777386665
29,364.699951171875,330.1399841308594,-0.005576343275606632
30,364.699951171875,330.1399841308594,-0.005583667661994696
31,364.7291564941406,330.1585998535156,-0.005662364885210991
32,364.7957763671875,330.20013427734375,-0.005717944819480181
33,364.89569091796875,330.2601623535156,-0.005735950544476509
34,365.0310974121094,330.33782958984375,-0.005745563190430403
35,365.2032775878906,330.43206787109375,-0.005750179290771484
36,365.4127502441406,330.5399475097656,-0.005748653318732977
37,365.6583251953125,330.65826416015625,-0.005741977598518133
38,365.9418640136719,330.7840576171875,-0.005738315638154745
39,366.2644958496094,330.9131164550781,-0.005734424572438002
40,366.6271057128906,331.04315185546875,-0.0057336995378136635
41,367.0320739746094,331.1755065917969,-0.005740642547607422
42,367.48187255859375,331.30499267578125,-0.005747470539063215
43,367.9766845703125,331.4269714355469,0.004959392361342907
44,368.5082092285156,331.52447509765625,0.015477237291634083
45,369.0846252441406,331.5985107421875,0.01898336410522461
46,369.6789855957031,331.65301513671875,0.019556064158678055
47,370.3205871582031,331.6952209472656,0.018899211660027504
48,371.0205383300781,331.71844482421875,0.007400607690215111
49,371.7669372558594,331.75701904296875,-0.002860050182789564
50,372.5615234375,331.7891845703125,0.0035687063354998827
51,373.3969421386719,331.8114318847656,0.0014130210038274527
52,374.2748718261719,331.8539123535156,0.0054328725673258305
53,375.19879150390625,331.90106201171875,0.011465129442512989
54,376.1673889160156,331.9381103515625,0.02341165579855442
55,377.18365478515625,331.9711608886719,0.035056933760643005
56,378.2482604980469,331.9908447265625,0.04190736636519432
57,379.3249206542969,331.99798583984375,0.04505262151360512
58,380.4348449707031,331.9979553222656,0.04607492312788963
59,381.58514404296875,331.9952392578125,0.0462636761367321
60,382.7677917480469,331.9772644042969,0.04619092866778374
61,383.97607421875,331.92279052734375,0.045738887041807175
62,385.19525146484375,331.8136901855469,0.03227376937866211
63,386.3903503417969,331.6083984375,0.024215640500187874
64,387.52740478515625,331.27337646484375,-0.0003946113574784249
65,388.5816345214844,330.7948303222656,-0.009520740248262882
66,389.5426330566406,330.1787109375,-0.01023321133106947
67,390.4154357910156,329.43951416015625,-0.009163646958768368
68,391.20721435546875,328.5933837890625,-0.00831899605691433
69,391.9045104980469,327.6552734375,-0.007986240088939667
70,392.4947509765625,326.64093017578125,-0.007925624959170818
71,392.9757080078125,325.56341552734375,-0.007976703345775604
72,393.35467529296875,324.4320373535156,-0.00808576587587595
73,393.6424255371094,323.2547607421875,-0.008097476325929165
74,393.8507385253906,322.03826904296875,-0.00800416897982359
75,393.99542236328125,320.78753662109375,-0.0074889943934977055
76,394.0863952636719,319.50592041015625,-0.006867466028779745
77,394.1290283203125,318.1959228515625,-0.006125507410615683
78,394.1334533691406,316.8576965332031,-0.005430431105196476
79,394.1124267578125,315.4903869628906,-0.0052368734031915665
80,394.0754089355469,314.093505859375,-0.005332851316779852
81,394.0322570800781,312.66644287109375,-0.005444011650979519
82,393.9912414550781,311.208251953125,-0.0055129812099039555
83,393.9577941894531,309.7181396484375,-0.00554594025015831
84,393.93408203125,308.1954040527344,-0.005559825804084539
85,393.9177551269531,306.63934326171875,-0.00556539511308074
86,393.90582275390625,305.04931640625,-0.005568866617977619
87,393.8953857421875,303.4333190917969,-0.005540370941162109
88,393.8851623535156,301.8115234375,-0.005495815072208643
89,393.8749084472656,300.16217041015625,-0.005509662441909313
90,393.86322021484375,298.48895263671875,-0.005514507181942463
91,393.8507080078125,296.79547119140625,-0.005508899688720703
92,393.83978271484375,295.0835876464844,-0.005500888917595148
93,393.8307189941406,293.3542785644531,-0.005494250915944576
94,393.8228454589844,291.6079406738281,-0.005489902570843697
95,393.8166198730469,289.8447265625,-0.005487613379955292
96,393.81304931640625,288.064697265625,-0.005486545618623495
97,393.8131408691406,286.267822265625,-0.00548631651327014
98,393.81536865234375,284.4541931152344,-0.005485782399773598
99,393.81866455078125,282.6248474121094,-0.005483074113726616
100,393.8239440917969,280.7814636230469,-0.0054771993309259415
101,393.830810546875,278.9261474609375,-0.005469074007123709
102,393.83734130859375,277.0609130859375,-0.0054599568247795105
103,393.8419189453125,275.1875915527344,-0.005450763739645481
104,393.8430480957031,273.3078308105469,-0.005442256573587656
105,393.83990478515625,271.4230041503906,-0.005434627179056406
106,393.8328857421875,269.5341796875,-0.005428027827292681
107,393.8221435546875,267.6424865722656,-0.00542245851829648
108,393.8088684082031,265.74871826171875,-0.005417766515165567
109,393.7945251464844,263.8536376953125,-0.005413570441305637
110,393.7814025878906,261.95782470703125,-0.005409946199506521
111,393.7703552246094,260.06195068359375,-0.0054067037999629974
112,393.7603759765625,258.1663513183594,-0.005404033698141575
113,393.7528076171875,256.2716064453125,-0.00540163042023778
114,393.7494812011719,254.37808227539062,-0.005399341695010662
115,393.7504577636719,252.4861297607422,-0.005397586617618799
116,393.7543029785156,250.5960235595703,-0.005395793821662664
117,393.7595520019531,248.70811462402344,-0.0053941914811730385
