frame,x,y,z
0,364.699951171875,329.93994140625,0.24609997868537903
1,364.699951171875,329.93994140625,0.09419992566108704
2,364.699951171875,329.93994140625,-0.03492727130651474
3,364.699951171875,329.93994140625,-0.05450952425599098
4,364.699951171875,329.93994140625,-0.039959754794836044
5,364.699951171875,329.93994140625,-0.022952957078814507
6,364.699951171875,329.93994140625,-0.01204214058816433
7,364.699951171875,329.93994140625,-0.006880016066133976
8,364.699951171875,329.93994140625,-0.005123920273035765
9,364.699951171875,329.93994140625,-0.004873981233686209
10,364.699951171875,329.93994140625,-0.004873981233686209
11,364.699951171875,329.93994140625,-0.004873981233686209
12,364.699951171875,329.93994140625,-0.004873981233686209
13,364.699951171875,329.93994140625,-0.004873981233686209
14,364.699951171875,329.93994140625,-0.004873981233686209
15,364.699951171875,329.93994140625,-0.004873981233686209
16,364.699951171875,329.93994140625,-0.004873981233686209
17,364.699951171875,329.93994140625,-0.004873981233686209
18,364.699951171875,329.93994140625,-0.004873981233686209
19,364.699951171875,329.93994140625,-0.004873981233686209
20,364.699951171875,329.93994140625,-0.004873981233686209
21,364.699951171875,329.93994140625,-0.004873981233686209
22,364.699951171875,329.93994140625,-0.004873981233686209
23,364.699951171875,329.93994140625,-0.004873981233686209
24,364.699951171875,329.93994140625,-0.004873981233686209
25,364.699951171875,329.93994140625,-0.004873981233686209
26,364.699951171875,329.93994140625,-0.004873981233686209
27,364.699951171875,329.93994140625,-0.005332088563591242
28,364.699951171875,329.93994140625,-0.005515613593161106
29,364.699951171875,329.93994140625,-0.005576266907155514
30,364.699951171875,329.93994140625,-0.005583591293543577
31,364.73004150390625,329.9569091796875,-0.0056616016663610935
32,364.7981872558594,329.99505615234375,-0.00571924215182662
33,364.9014892578125,330.0516357421875,-0.00574010843411088
34,365.0397644042969,330.12493896484375,-0.005746402777731419
35,365.2123107910156,330.212890625,-0.005744991358369589
36,365.4205322265625,330.3153381347656,-0.005743999499827623
37,365.6656799316406,330.4302978515625,-0.0057442281395196915
38,365.9490051269531,330.556640625,-0.0057463264092803
39,366.2716064453125,330.69207763671875,-0.005747699644416571
40,366.63470458984375,330.8318786621094,-0.005746784154325724
41,367.0400695800781,330.97332763671875,-0.005748004652559757
42,367.49017333984375,331.1117858886719,-0.005751667078584433
43,367.9881896972656,331.2434997558594,-0.005512408912181854
44,368.5160217285156,331.3636169433594,-0.005411167163401842
45,369.08642578125,331.4745178222656,-0.005466938018798828
46,369.67230224609375,331.5686950683594,0.004649486392736435
47,370.3151550292969,331.6418762207031,0.013904590159654617
48,371.0157775878906,331.7027587890625,0.017747707664966583
49,371.7666015625,331.7523498535156,0.018754253163933754
50,372.56451416015625,331.7921447753906,0.018655184656381607
51,373.40869140625,331.826904296875,0.01830999366939068
52,374.2994079589844,331.8611145019531,0.018085574731230736
53,375.2351379394531,331.8913879394531,0.02413248084485531
54,376.2195739746094,331.9093322753906,0.029887178912758827
55,377.2529296875,331.92303466796875,0.03374643251299858
56,378.32666015625,331.9338073730469,0.03962220996618271
57,379.4099426269531,331.9377746582031,0.04348863661289215
58,380.5343933105469,331.9388122558594,0.045284099876880646
59,381.69677734375,331.9415588378906,0.045955903828144073
60,382.88995361328125,331.9300231933594,0.046100176870822906
61,384.1033630371094,331.872802734375,0.04058809205889702
62,385.3203430175781,331.7522888183594,0.027357501909136772
63,386.4999084472656,331.5191345214844,0.01234605722129345
64,387.61431884765625,331.1485595703125,-0.008079051971435547
65,388.64276123046875,330.6334228515625,-0.011475658044219017
66,389.58526611328125,329.9850769042969,-0.010336894541978836
67,390.4542236328125,329.220703125,-0.008927402086555958
68,391.2398986816406,328.3560485839844,-0.008159198798239231
69,391.9217834472656,327.4035949707031,-0.007940349169075489
70,392.502685546875,326.3764343261719,-0.007933788001537323
71,392.9787902832031,325.28692626953125,-0.008024501614272594
72,393.35394287109375,324.1446838378906,-0.008095759898424149
73,393.6391296386719,322.9571228027344,-0.008075046353042126
74,393.84619140625,321.73046875,-0.007887744344770908
75,393.9925842285156,320.4695739746094,-0.007330341264605522
76,394.0887451171875,319.1776123046875,-0.006705799140036106
77,394.1371154785156,317.85711669921875,-0.005967121105641127
78,394.1473693847656,316.5080261230469,-0.005320949479937553
79,394.13226318359375,315.129638671875,-0.005250606220215559
80,394.1004333496094,313.7214050292969,-0.005363979376852512
81,394.0607604980469,312.28265380859375,-0.005466022528707981
82,394.0208435058594,310.8126220703125,-0.00552446348592639
83,393.9856262207031,309.3104248046875,-0.005551280919462442
84,393.9565124511719,307.7752990722656,-0.005562076345086098
85,393.9331970214844,306.2065734863281,-0.005566959269344807
86,393.9140930175781,304.6035461425781,-0.0055700489319860935
87,393.8965148925781,302.9837341308594,-0.005518970545381308
88,393.8804931640625,301.35211181640625,-0.005499095655977726
89,393.86614990234375,299.6922912597656,-0.005512714385986328
90,393.8522033691406,298.0098876953125,-0.005513629876077175
91,393.8396911621094,296.30816650390625,-0.005505504552274942
92,393.83099365234375,294.5901184082031,-0.005493526346981525
93,393.8251037597656,292.8583984375,-0.005480441730469465
94,393.8209228515625,291.1154479980469,-0.005467968061566353
95,393.8188171386719,289.3634033203125,-0.005456714425235987
96,393.8201599121094,287.6038818359375,-0.005446987226605415
97,393.82427978515625,285.8383483886719,-0.005438747350126505
98,393.8285827636719,284.0679626464844,-0.005431918893009424
99,393.83245849609375,282.2937316894531,-0.005426311399787664
100,393.8371887207031,280.5164794921875,-0.005421466659754515
101,393.8424072265625,278.73687744140625,-0.005417385138571262
102,393.84625244140625,276.9556884765625,-0.0054137990809977055
103,393.84765625,275.1733703613281,-0.005410823505371809
104,393.8457336425781,273.39044189453125,-0.0054080006666481495
105,393.83990478515625,271.607421875,-0.005405750125646591
106,393.8297119140625,269.8245544433594,-0.005403614137321711
107,393.81658935546875,268.0423278808594,-0.00540174450725317
108,393.8019104003906,266.2609558105469,-0.0053999898955225945
109,393.7877502441406,264.4807434082031,-0.005398425739258528
110,393.77545166015625,262.7021789550781,-0.005396366119384766
111,393.76715087890625,260.9308776855469,-0.005376415327191353
112,393.7608642578125,259.1754455566406,-0.005354175344109535
113,393.75677490234375,257.42724609375,-0.005359439644962549
114,393.7557067871094,255.68167114257812,-0.00537466024979949
115,393.75799560546875,253.93687438964844,-0.005387821234762669
116,393.763427734375,252.19232177734375,-0.005395832005888224
117,393.76959228515625,250.447998046875,-0.005399150773882866
118,393.7752990722656,248.70437622070312,-0.005399608518928289
