frame,x,y,z
0,364.699951171875,330.5399475097656,0.2461000233888626
1,364.699951171875,330.5399475097656,0.09419996291399002
2,364.699951171875,330.5399475097656,-0.03492734953761101
3,364.699951171875,330.5399475097656,-0.05450965836644173
4,364.699951171875,330.5399475097656,-0.03995988890528679
5,364.699951171875,330.5399475097656,-0.022953089326620102
6,364.699951171875,330.5399475097656,-0.012042255140841007
7,364.699951171875,330.5399475097656,-0.006880168803036213
8,364.699951171875,330.5399475097656,-0.005124034825712442
9,364.699951171875,330.5399475097656,-0.004874057602137327
10,364.699951171875,330.5399475097656,-0.004874057602137327
11,364.699951171875,330.5399475097656,-0.004874057602137327
12,364.699951171875,330.5399475097656,-0.004874057602137327
13,364.699951171875,330.5399475097656,-0.004874057602137327
14,364.699951171875,330.5399475097656,-0.004874057602137327
15,364.699951171875,330.5399475097656,-0.004874057602137327
16,364.699951171875,330.5399475097656,-0.004874057602137327
17,364.699951171875,330.5399475097656,-0.004874057602137327
18,364.699951171875,330.5399475097656,-0.004874057602137327
19,364.699951171875,330.5399475097656,-0.004874057602137327
20,364.699951171875,330.5399475097656,-0.004874057602137327
21,364.699951171875,330.5399475097656,-0.004874057602137327
22,364.699951171875,330.5399475097656,-0.004874057602137327
23,364.699951171875,330.5399475097656,-0.004874057602137327
24,364.699951171875,330.5399475097656,-0.004874057602137327
25,364.699951171875,330.5399475097656,-0.004874057602137327
26,364.699951171875,330.5399475097656,-0.004874057602137327
27,364.699951171875,330.5399475097656,-0.005332164466381073
28,364.699951171875,330.5399475097656,-0.005515689495950937
29,364.699951171875,330.5399475097656,-0.0055763814598321915
30,364.699951171875,330.5399475097656,-0.005583667661994696
31,364.7318420410156,330.55364990234375,-0.005662517622113228
32,364.8027648925781,330.58367919921875,-0.005716113839298487
33,364.9105529785156,330.6279296875,-0.005738277453929186
34,365.054443359375,330.6855773925781,-0.005744647700339556
35,365.2337951660156,330.7550964355469,-0.005743122193962336
36,365.4501953125,330.8346862792969,-0.0057436940260231495
37,365.7052917480469,330.9239501953125,-0.005746516864746809
38,365.9996643066406,331.02044677734375,-0.005747852381318808
39,366.33392333984375,331.12030029296875,-0.005746555048972368
40,366.7088317871094,331.2203063964844,-0.005745906848460436
41,367.1259765625,331.3166198730469,-0.005746936891227961
42,367.5877380371094,331.4080810546875,-0.005753574427217245
43,368.09674072265625,331.4941711425781,-0.005517559126019478
44,368.6383056640625,331.56634521484375,0.004728030879050493
45,369.218505859375,331.61285400390625,0.005425395909696817
46,369.8069152832031,331.6571044921875,-0.003072872059419751
47,370.4488525390625,331.69000244140625,-0.006191120017319918
48,371.1456298828125,331.6947937011719,-0.006670207716524601
49,371.888671875,331.6661376953125,-0.006337642669677734
50,372.6748046875,331.60308837890625,-0.0059616658836603165
51,373.4951171875,331.48980712890625,-0.005719318054616451
52,374.3292541503906,331.298583984375,-0.005582332611083984
53,375.1760559082031,331.02655029296875,-0.005548458080738783
54,376.0578308105469,330.698974609375,-0.005571689456701279
55,376.9795227050781,330.3366394042969,-0.005598315969109535
56,377.94842529296875,329.96722412109375,-0.005614566616714001
57,378.9610595703125,329.61712646484375,-0.005582141689956188
58,379.9905090332031,329.3000793457031,-0.005517101380974054
59,381.06927490234375,329.02105712890625,-0.00553972227498889
60,382.1923828125,328.8006591796875,-0.005544109269976616
61,383.35357666015625,328.62738037109375,-0.005648364778608084
62,384.5444030761719,328.46319580078125,-0.0061079212464392185
63,385.74505615234375,328.2626953125,-0.0066717336885631084
64,386.93682861328125,327.9886169433594,-0.0073111532256007195
65,388.1039733886719,327.6143798828125,-0.007953776977956295
66,389.2410583496094,327.13006591796875,-0.008257884532213211
67,390.3383483886719,326.5325622558594,-0.008216304704546928
68,391.36541748046875,325.81976318359375,-0.00809083878993988
69,392.2818908691406,324.996826171875,-0.007971019484102726
70,393.0704345703125,324.0734558105469,-0.007902469485998154
71,393.7127380371094,323.0650634765625,-0.007851085625588894
72,394.1883239746094,321.99603271484375,-0.007714176084846258
73,394.4909973144531,320.8873291015625,-0.007247333414852619
74,394.63128662109375,319.7503967285156,-0.006739177741110325
75,394.6385803222656,318.5912170410156,-0.006194286048412323
76,394.5584411621094,317.410888671875,-0.005638484843075275
77,394.4313049316406,316.2115478515625,-0.005244693718850613
78,394.3072814941406,314.9901123046875,-0.005281963385641575
79,394.2158203125,313.74298095703125,-0.005390872713178396
80,394.1608581542969,312.4676818847656,-0.0054733846336603165
81,394.1274108886719,311.164794921875,-0.005511760711669922
82,394.1092529296875,309.8384704589844,-0.005519046448171139
83,394.0979919433594,308.4925842285156,-0.005510043818503618
84,394.08428955078125,307.1307678222656,-0.0054944418370723724
85,394.0641784667969,305.7562561035156,-0.0054781148210167885
86,394.03717041015625,304.37164306640625,-0.005463123321533203
87,394.003662109375,302.9792785644531,-0.005450267810374498
88,393.966552734375,301.5806884765625,-0.005439853761345148
89,393.9291687011719,300.17724609375,-0.00543149933218956
90,393.8927917480469,298.7699279785156,-0.005424823611974716
91,393.8595886230469,297.3595886230469,-0.005419521126896143
92,393.8329162597656,295.9470520019531,-0.005415172316133976
93,393.81494140625,294.5328369140625,-0.005411510355770588
94,393.8038330078125,293.117431640625,-0.005408687517046928
95,393.79779052734375,291.70123291015625,-0.005406512878835201
96,393.7960510253906,290.28466796875,-0.005404567811638117
97,393.79815673828125,288.8680114746094,-0.0054028891026973724
98,393.8039245605469,287.4515075683594,-0.0054014394991099834
99,393.8123779296875,286.0353698730469,-0.005400257185101509
100,393.8192138671875,284.619873046875,-0.0053989216685295105
101,393.8236389160156,283.20513916015625,-0.0053981589153409
102,393.8273010253906,281.791259765625,-0.0053974720649421215
103,393.8309020996094,280.3783874511719,-0.005396747495979071
104,393.8348388671875,278.9665222167969,-0.005396289750933647
105,393.8379211425781,277.5558776855469,-0.005395793821662664
106,393.8396911621094,276.1464538574219,-0.0053953742608428
107,393.8392639160156,274.73834228515625,-0.005395031068474054
108,393.8359680175781,273.33160400390625,-0.0053947255946695805
109,393.8302917480469,271.92626953125,-0.005394458770751953
110,393.8221435546875,270.52239990234375,-0.005394229665398598
111,393.81396484375,269.1199951171875,-0.00539396284148097
112,393.8060607910156,267.7191162109375,-0.0053938101045787334
113,393.7976379394531,266.31976318359375,-0.005393695551902056
114,393.7901916503906,264.92193603515625,-0.005393695551902056
115,393.7840881347656,263.525634765625,-0.005393619649112225
116,393.7801818847656,262.1308898925781,-0.005393505096435547
117,393.77789306640625,260.7377014160156,-0.005393390543758869
118,393.77471923828125,259.3460998535156,-0.005393314175307751
119,393.77142333984375,257.95611572265625,-0.0053932759910821915
120,393.7690124511719,256.5676574707031,-0.0053932759910821915
121,393.7687072753906,255.18080139160156,-0.0053932759910821915
122,393.77081298828125,253.79550170898438,-0.005393237806856632
123,393.77490234375,252.4117889404297,-0.0053932759910821915
124,393.77923583984375,251.02964782714844,-0.005393390543758869
125,393.7829284667969,249.64906311035156,-0.005393390543758869
